station_name,station_code,station_lat,station_long
Markahandi U Ht ,MQQ,,
Malkhaid Road ,MQR,,
Meralgram ,MQX,,
Mhasoda Dongar ,MSDG,,
Raimehatpur ,MTPR,,
Mallividu ,MVW,,
Mewa Nawada ,MWE,,
Marwasgram ,MWJ,,
Muzzampur Nryn ,MZM,,
Nal Halt ,NAL,,
Nindhar Benar ,NDH,,
Ningala Junction ,NGA,,
Nagarnabi ,NGF,,
Naikheri ,NKI,,
New Katni Junction ,NKJ,,
Naktisemra ,NKX,,
Nomoda ,NMD,,
Nmg Tamdalge ,NMGT,,
Namtiali ,NMT,,
Nosaria ,NOA,,
Narwana Junction ,NRW,,
Noadar Dhal ,NRX,,
Nashipur Road ,NSO,,
Nisui ,NSU,,
Narsipuram Halt ,NSX,,
Nayadupeta ,NYP,,
Oddam Hatram ,ODC,,
Pedabramadvam ,PBD,,
Pmbakvl Shandy ,PBKS,,
Pachora Junction ,PC,,
Pichkurirdhal ,PCQ,,
Phephna Junction ,PEP,,
Pergaon ,PG,,
Pgdp ,PGDP,,
Pili Bangan ,PGK,,
Pirthiganj ,PHV,,
Paniahwa ,PNYA,,
Piplod Junction ,PPD,,
Pipri Dih ,PPH,,
Pipla Halt ,PQA,,
Pindlai ,PQL,,
Pirdulesha Halt ,PRDH,,
Purua Khera ,PRKE,,
Porjanpur ,PRNR,,
Prshtampatnam ,PRPT,,
Paradsinga Halt ,PSK,,
Posotia ,PST,,
Parsneu ,PSV,,
Ptnsngi Twn Hlt ,PSX,,
Pirwa ,PW,,
Raigir ,RAG,,
Rethorakalan ,RAKL,,
Reoti B Khera ,RBK,,
Rajawari ,RJI,,
Rangaliting ,RNGG,,
Runkhera ,RNH,,
Rajankunti ,RNN,,
Ravalpali Kalan ,RPK,,
Ranapratapnagar ,RPZ,,
Ratan Shahr ,RSH,,
Ratangarh Junction ,RTGH,,
Rupamau ,RUM,,
Ravindrakhani ,RVKH,,
Rowriah Sdg ,RWH,,
Rasuriya ,RYS,,
Sape Wamne ,SAPE,,
Sahibzada Asngr ,SASN,,
Suriawan ,SAW,,
Sbb Jogulamba H ,SBBJ,,
Sahibganj Junction ,SBG,,
Sonbarsa Kcheri ,SBM,,
Subarnamrigi ,SBNM,,
Sbewbabudih ,SBW,,
Sindriblock Hut ,SDBH,,
Sardargram ,SDGM,,
Sadulpur Junction ,SDLP,,
Sareigram ,SGAM,,
Sagauli Junction ,SGL,,
Sulgare ,SGRE,,
Saragchni ,SGV,,
Saharsa Junction ,SHC,,
Shahganj Junction ,SHG,,
Shalashah Thana ,SHLT,,
Saij Sertha Road ,SHRD,,
Sonalli ,SI,,
Shirravde ,SIW,,
Salemgarhmasani ,SJSM,,
S K Para ,SKAP,,
Sahibpur Kml Junction ,SKJ,,
Somanayakkanpti ,SKPT,,
Samlaya Junction ,SMLA,,
Shimiliaguda ,SMLG,,
S Narayan Chpla ,SNC,,
Sanahwal ,SNL,,
Saoner Junction ,SONR,,
Sonagir ,SOR,,
Sukrimangela ,SOY,,
Sheoprasadnager ,SPDR,,
Sukritipur ,SQF,,
Sarai Kansrai ,SQN,,
Saragbundia ,SRBA,,
Shridham ,SRID,,
Shertalai ,SRTL,,
Sura Nussi ,SRX,,
Sulehalli ,SUH,,
Shrungavarpukta ,SUP,,
Sanverdam Chuch ,SVM,,
S Venkteswrpalm ,SVPM,,
Sindurwa ,SYW,,
Saonga Halt ,SZH,,
Silak Jhori ,SZY,,
Tatibahar ,TBH,,
Tindharia ,TDH,,
Tirupadripulyur ,TDPR,,
Thallak ,THKU,,
Talakhajuri ,TLKH,,
Talvadya ,TLV,,
Tiruchrpli Plki ,TPE,,
Tuiya Pani ,TPNI,,
Topokal ,TPQ,,
Turekala Road ,TRKR,,
Tarsarai ,TRS,,
Triupunittura ,TRTR,,
Tyada ,TXD,,
Unawa Aithor ,UAR,,
Umbargam Road ,UBR,,
Unchaulia ,UCH,,
Undasa Madhawpu ,UDM,,
Udhna Junction ,UDN,,
Ugna Halt ,UGNA,,
Udalkachar ,UKR,,
Umardashi ,UM,,
Uparmal ,URML,,
Utrahtia ,UTR,,
Bhaga Junction ,VAA,,
Vasad Junction ,VDA,,
Valappadi G Hlt ,VGE,,
Velalacheruv Ht ,VLCA,,
Viswanath Chrli ,VNE,,
Vidyapatinagar ,VPN,,
Bhupia Mau ,VPO,,
Virudunagar Junction ,VPT,,
Varediya ,VRE,,
Bijaysota ,VST,,
Wadsinge ,WDS,,
Walajah Road Junction ,WJR,,
Vakav ,WKA,,
Wankaner Junction ,WKR,,
Wansjaliya ,WSJ,,
Zafarabad Junction ,ZBD,,
